username,rating,comment
,1,rất không hài lòng.
,3,mk thấy k hài lòng vì đơn hàng này mk nhận được hàng và check thì thấy tem k còn nguyên k biết là shop k kiểm tra trước khi gia cho khách hay là như nào
,4,hàng có tem đầy đủ nhưng check không ra shop giao hàng nhanh đóng gói chắc chắn màu lên đẹp
,4,son xinh lên màu chuẩn lại còn thơm nữa có điều là giao hàng ninja xem thường khách còn nạt khách nữa
,4,giao hàng làm mình khá hài lòng màu son cũng như trông đợi chúc shop năm mới làm ăn tốt nhá
1*****b,5,"Công dụng:tRang điểm
Độ bền màu:ổn

Giao hàng nhanh, đóng gói cẩn thận. Hàng chuẩn còn nguyên zin. Mỗi tội bôi lên thấy hơi khô và đầu tô hơi bị công"
1*****h,5,"Công dụng:son môi
Độ bền màu:cũng tạm

Đóng gói cẩn thận 
Màu son rất thích 
Bao bì đẹp mắt, nhìn là biết hàng chính hãng"
1*****h,2,độ bền màu mau trôi công dụng làm đẹp hàng đóng gói kĩ nhưng mà có mùi gì á
1*****r,3,hình ảnh không liên quan son màu đẹp nhưng không lì bôi phát đụng vào cũng bay theo luôn chứ đừng nói ăn uống nói chung hơi thất vọng ship lâu gân chết
1.2.2.9,4,son lên màu cam đỏ để lại base tint rất chắc tẩy mãi mà mới hết lớp tint điểm trừ là mùi nó như đường hoá học 🥶 nên xài hơi rén cái mùi 😭
1_guex4cwf,3,công dụng son độ bền màu ok
1_met_53,5,"Tâm trạng hụt hẫng, thú vui cứu vớt sự hụt hẫn này đó là mua đồ, đặt đồ."
12233434555666788h,4,công dụng ghvh độ bền màu bvg em đi học mà tự nhiên lôi bố mẹ tôi ngày cưới trông bị hài z hoi chứ t khiêm tốn kém và làm tốt trách nhiệm trên con đường chinh phục ước mơ của mẹ tập trung vào
1234567890._tuyet,5,"Mua 1 cây A12 được tặng thêm son và dầu gội.. Màu A12 đỏ đất lên môi xinh, màu hơi hóa học, cây son được tặng cũng rất ok, cảm giác có nhiều dưỡng, mượt môi, mùi kẹo..độ bền màu chưa test nên chưa đánh giá, hãng aut thì cũng yên tâm 1 chút"
123456789dophuonganh17072005,5,"Độ bền màu:đẹp nha bền màu

Phù hợp lắm ạ  nên mua nha mọi người 72jduehduejjdhdjeysjehue"
12345oanh.,3,xon pónk mùi khó chịu 😾 hình như mùi nhựa😿
123hangpham,3,công dụng son độ bền màu ít sản phẩm không đúng với ảnh màu hơi nhanh trôi đóng gói sản phẩm tốt ship nhiệt tình thời gian giao hàng nhanh hình ảnh vs video mang tính chất nhận xu
123luonngnguyen,4,công dụng đanh son độ bền màu k bền màu do k phải son lì nhưng đánh lên rất đẹp và bóng mùi khá thơm
13.phmththuh.lp7.14,4,"Dành cho da:tất  cả
Mùi hương:đào
Công dụng:ko bt

Thơm , màu đẹp , lúc đầu bôi thấy rát rát, dưỡng ko đc tốt cho lắm ạ"
1310_29,5,"Hàng chất lượng,anh Shipper siu zuii tính,ủng hộ shop dài dàiiiiiiiiiiiiiiiiiiiii nha "
13ngan10,4,kinh nghiệm sử dụng bôi thôi mẹo cũng đẹp làm đẹp bth son nhanh trôi độ bóng k bám màu k đúng k đẹp lắm
141o1d11wh,4,công dụng son moi độ bền màu ok hơi chói và k đúng với hình
144yzh3w7q,4,làm đẹp kinh nghiệm sử dụng nào đi chơi thì dùng lợi ích lâu trôi tạm tạm thôi ae nhé
1582008maikhao,3,Mẹo:tạm tạm
17101978cong,1,"Son lì mùi socola cũng dễ thương ,màu lên thì không chuẩn,"
17s4uionft,2,Đặt hai đào giao một dâu một hoa=)
19nguynkimngn615,2,độ bền màu bth công dụng son môi mình không biết mọi người như nào chứ mình không ưng có thể nói là do đã chỉnh sửa thì khác với ảnh một chút gì đó nhưng đây là khác hoàn toàn thật sự thất vọng shop thì không giả quyết trải nghiệm lần đầu như lần cuối vỏ son thì đẹp 💖
1bowrofl7c,3,"Công dụng:ok
Độ bền màu:dc

Màu khác với trc tui mua mùi thơm nha"
1bz13mn7yy,4,sản phẩm khô môi lắm mọi người thấy cũng tạm à k quá oke
1dfqy_y3nq,1,"Hình ảnh mang tinh chat nhận xu Đóng gói cẩn thận, sản phẩm hợp với giá tiền. Cũng ok"
1dqn93vlzy,4,lợi ích đỏ môi kinh nghiệm sử dụng 20 năm mẹo ai bt mắ ừm gì đó rất là này nọ nói chung là khá ổn màu son cũng đẹp cũng đáng để mua nếu dùng tốt sẽ mua tiếp
1fsrhmnn8t,1,Mình thấy mỗi màu 001 đánh còn tạm dc còn lại mấy màu kia k giống ảnh mẫu chán lắm mn
1iqqpxucje,2,son về kh đúng màu kh đúng mẫu
1j6mrb1g69,1,thấy nhiều ng rì viu bảo son rẻ đánh thích lì nên mua mà về mở ra đánh thử chán ơi là chán. Mua màu nhẹ nhàng thôi ai ngờ về nhạt thật :)) đánh lên môi k khác gì che khuyết điểm 
1k5379__ik,4,"Độ bền màu:chùi mạnh ms ra

Màu đẹp , đóng gói kĩ 
Mùi thơm"
1ks8nv8nj_,1,"Đặt 3 màu trong đó 1 màu B305 nhưng lại giao P307. Mua hàng qte chứ không phải trong nước đợi đổi trả nữa biết bao h 🥲 phiền qé Về chất son là tint chứ cũng k phải kem lỳ, màu khác hình rất nhiều Test thử ra tay khi mà chùi đi nó ra lợn cợn không như những loại son khác #wrongitem"
1ne4kouqj_,3,bao bì ko giống trong hình làm đẹp màu tương đối đẹp
1nr3_czt11,4,mùi hơi hắc
1o9wg_oc1m,4,Màu test ra tay thì giống ảnh nhưng mà tô lên môi thì ra hồng hồng đây có phải lỗi không ạ
1q89uurq88,2,1 điểm cho shipper
1r_55x0u_5,4,độ bền màu đẹp giống hình đẹp kh đc bền màu lắm
1u2sxum_jn,4,độ bền màu tạm công dụng son hình ảnh chỉ mang tính chất nhận xu
1uqpkdqbxo,5,"Shop đóng gói cẩn thận, giao hàng nhanh, còn được tặng thêm 3 gói dầu gội
Son màu đẹp, thơm mùi nho, nắp màu tím đẹp"
1utxwxzpp4,1,giao hàng lâu quá son nhợt nhạt loãng như nước lã chứ lấy đâu ra mà lì lâu trôi
1v1qjmq3nv,4,độ bền màu trung bình công dụng son mùi khá thơm là hàng mới nhé đóng gói kĩ chắc chắn son mới đúng màu nói chung ok này chỉ son bóng nha nên mua 🎉 nếu để 1 lúc màu hoi dính và có lớp tint nhẹ nch ok
1x393w46i8,5,Sản phẩm sử dụng tốt
1xk1uq1_zt,3,"Xài không được, son lên môi 1 lớp mỏng cũng bị bột bột làm rất khó chịu mùi thì thơm đó nhưng ko xác định đc mùi của dừa ko nữa"
2*****2,4,cũng ổn mình vỏ xinh nha khi xoá lớp tin đi thì công lớp son khá là lì
2*****7,4,giao nhanh mua dùm bạn nên hok bt tốt hok hình ảnh và video chỉ mang tính chất nhận xu
2*****8,3,màu cũng đẹp dáng xinh nhưng không lì lắm vẫn trôi ăn uống sẽ trôi
2*****h,4,độ bền màu tạm ổn công dụng đánh lên mỏ sản phẩm dùng ok lên màu đẹp y như hình quảng cáo đóng gói chắc chắn vỏ ngoài bắt mắt nên mua ahaha
2*****i,5,Son lên màu khá đẹp nha. Mùi cũng thơm nữa. Nói chung là đáng để mua nha . Hàng tặng kèm cũng ổn lắm.
2*****v,5,"Công dụng:tốt
Kết cấu:tốt
Độ bền màu:tốt

Qwertyuuiopasdfghhklzxcvbnm1234567809@#₫_&-+()/£€$¢^°={}\∆¶×÷π√••`~"
20.nguynthkiuloan,2,bao bì ổn lợi ích là son bóng đók màu thì bảo là nude peach nhưng nói thật màu nó rất đồng bóng không thể chấp nhận
20_panda_02,3,son ghi siêu lì mà k thấy lì ạ màu mình đánh lên cũng không được như hình có thể là do sắc tố môi của mình hơi thất vọng
2007khanhly,2,màu 03 khác hoàn toàn trong ảng
20rm66_0mk,3,độ bền màu không lâu mau trôi quáa
21bdlludzw,2,Ko lì như lời shop nói
22th6.tnguyeen,2,công dụng son độ bền màu bình thường mua 2 cây giao 1 cây shop làm ăn kì vậy
23.thyngn291,1,Chất son khó tán . Màu không như hình ( màu đúng trầm cảm so với hình luôn ý ) .không bền màu . Chỉ được mỗi vỏ đẹp thôi . Cực kì thất vọng .
2304store,5,Đã nhận hàng rất ưng màu son đã mua 2 lần cây màu này nch là ứng sản phẩm
244thuthao,4,công dụng tốt độ bền màu tốt giao hàng nhanh đóng gói cẩn thận hài lòng với shop
26t11n07,1,"Son mùi hắc khó chịu,màu k đẹp,nhợt nhạt TvT"
27bd_6kmo2,2,hiệu ứng làm đẹp son môi kinh nghiệm sử dụng mn tô một lượt ở lòng môi sau đó bặm môi r tô lại một lần nữa vào lòng môi mà lần 2 thì tô nhẹ phần viền môi nữa là ok ạ e đã mua và sử dụng e rất ưng nên mua lại mà lần này e kh ưng một tí nào vì bị vỡ ở mép thỏi son ạ
2901hagiang,4,b01 nên mua pk01 tùy vào sở thk và màu sắc của da
29tonotknq,4,ok
2aj4xb78h_,5,"Độ bền màu:lên môi cực kì đẹp phủ màu ok lắm
Công dụng:son môi

Son rất đẹp chắc chắn sẽ mua nhiều lần nữa, chúc shop bán được sản phẩm nha🙊😘"
2fy8q45men,1,Thật sự khá thất vọng lên màu không giống ảnh mẫu  chất son khá bột không lì
2handhnstore,5,"Công dụng:tot
Độ bền màu:tot

Mua đúng dịp được tặng quá trời quà luôn, ưng ghê, sẽ tiếp tục ủng hộ"
2i8kgf6xrl,3,độ bền màu tạm son ổn nhưng mà kh lì chất son mỏng nhẹ đánh cũng đẹp nhưng để lâu sẽ chuyển sang màu tím khá gớm
2jwlag3jtv,5,"Lợi ích:Màu son lên đẹp
Kinh nghiệm sử dụng:nên dùng kèm son dưỡng
Bao bì:đẹp

Rất đẹp , phù hợp với giá tiền"
2nmjguo3d6,1,"Son dùng cực tệ, mùi son khá là ghê, đã thế còn bị HẾT HẠN 🙂, khuyên mn ko nên mua"
2nuxk8t62x,1,TƯỞNG TẶNG QUÀ NHIỀU LẮM AI NGỜ ĐƯỢC 5 MIẾNG MẶT NẠ NGỦ TRÊN HÌNH 😴
2pyasd7037,1,Mùi rất khó chịu màu lên rất xấu phí tiền khi mua
2q63d72053,5,"Màu son đẹp,giao hàng nhanh ,(xl vì hình ảnh không liên quan)"
2r_avq5r18,5,Độ bền màu cũng tốt. Màu đẹp sẽ mua lại nhiều lần. Giao hàng nhanh
2rd0svaj6m,4,lấy hàng thieu mất 1k nm shiper vui tính nha son thơm lắm bảo quản ổn
2t6n8buu_t,4,độ bền màu rất là lì nha mấy bà công dụng tui không biết công dụng nhưng chắc là làm mấy bà keo hơn nè
2v_nsg8qm2,4,công dụng son môi làm đẹp môi độ bền màu bình thường đóng gói sơ sài nhưng mà rẻ xinh phù hợp với giá tiền
2woput2ugv,5,"Công dụng:đánh môi
Độ bền màu:Độ lì kém

Son thơm. Đánh mềm môi. Môi không bị khô. Đongs gói hàng cẩn thận. Sẽ tiếp tục ủng hộ shop"
2x_5x9t030,4,độ bền màu lau qua là trôi công dụng làm môi có màu lúc đầu sử dụng thấy son không ok mà sài lâu đẹp phết nha tròi
2xwxldrdbi,2,"Đặt R303 nhưng lại giao R300, màu tươi vậy bôi lên da đen thui á trời. Mặc dù shop có tặng thêm quà khá là cute nma giao k đúng sp nên cho 2 sao thôi"
2y81e5klqi,3,"Hình ảnh chỉ mang tính chất minh họa. Son được vận chuyển nhanh và đóng gói rất kĩ lưỡng, vỏ của son cũng đẹp nữa. Son lên màu rất tự nhiên và đẹp nhưng mà son khô rất là nhanh trên môi nên lúc sau rất khó tán ra 1 chút và cũng làm lộ vân môi 1 chút và mình thì không thích cái mùi của nó lắm nó hơi kiểu sáp í"
2yfxkaqf1p,1,Đặt 2 thỏi son mà giao thiếu 1 thỏi
2yqow5s4oc,2,ship lâu
2zqgi0t9vh,1,màu khác so với ảnh
3*****6,4,công dụng son môi độ bền màu cũng ok hình ảnh và video chỉ mang tính chất nhận xu mình đặt màu pk01 mà lúc tô lên ra giống hồng cánh sen nha
3*****8,5,Màu son mền mịn dễ tán lắm đuk màu shop chụp mỗi tội là mua cho bn nên chỉ nhận xét ít thoy ak=))))
3*****8,2,đừng nên mua màu này rất mong đợi mà mua về thất vọng kinh khủng😞 ko thấy màu tí màu đỏ nào đâu mà đánh lên môi nó lên 1 cái màu hồng tím vừa choé vừa sến kinh khủng😩 ai nhìn cx bảo đánh hồng cánh sen à cứ cho là do sắc tố môi thì kể cả lúc mình đánh che khuyết điểm lên r nó cx vẫn kinh chưa kể lúc phai màu thì chỉ còn mỗi base hồng tím trong lòng môi dưới còn viền môi và môi trên thì nhìn cứ tím tím thâm thâm da bị dìm đi trông thấy bài học kinh nghiệm là ham mấy màu lạ lạ rồi đánh lên trông khiếp 🙏🙏🙏 pas ko ai lấy cố mà mix với màu khác để cứu
3*****9,4,shop giao đủ và đúng hàng date khá xa chất son kem mịn tuy nhiên màu 14 này hơi giống màu hồng cánh sen
3*****9,4,shop giao đủ và đúng hàng chất lượng sản phẩm mình chưa dùng nên chưa biết nhưng date hơi gần
3*****z,5,"đẹp đúng đủ mẫu mã số lượng sản phẩm okelalilo
giao hàng nhanh thân thiện"
30121995kimv,5,Dong gói sản phẩm chắc chắn giao hàng cực kỳ nhanh son đẹp đang sale nên thích cực
314m_eaqz0,1,Bthg vẫn mua nguyên si giá thấy chất son oke bện môi Nay mua đubgs đợt giảm giá thấy nó bột bột ko tệp môi kém chất lượng hẳn ko biết phải hàng trộn ko mà trải nghiệm kém
32phanvantruong,4,Chất lượng rất tốt hình ảnh chỉ mang tính chất nhận xu thôi nhé
33a_5fo3bb,5,"Shop giao nhanh, chất son mịn , nên mua nha mn .............."
33bcwu9ffl,4,son lên màu đẹp dễ đánh phù hợp cả khi ko trang điểm nhanh trôi nhưng để lại lớp tint nhẹ
33id9n51ff,5,"Son này đc mọi người recommend khá nhiều nên mình cũng mua thử, mùi rất thơm, bao bì đẹp, xinh , xịn xò =))) hàng mall thì yên tâm rùi ạ"
34_thnh,4,"màu này cx đc, ko lì lắm"
34qb3zypb4,2,giao hàng quá lâu.
352lm8k18d,1,"giao nhầm hàng , mình đặt P307 giao 306 màu khác trời vực , k xài được luôn màu thấy ghê quá :)) tr ơi cú người"
35i4e03atv,3,"Mùi hương:giống mùi son hồi đó mấy mẹ hay dùng

Giao đủ, được tặng thêm son 9k một cây nên kh đòi hỏi gì 
Hương dâu lên màu tạm ổn đánh lên cảm thấy hơi đặc môi mùi hương liệu nồng"
36ubkhpz5j,1,"Son xấu , không mịn, mùi ghê lần sau sẽ không mua nữa giao hàng nhanh chóng"
374d_lxfct,2,công dụng son độ bền màu trôi nhanh như nước không giống như hình mùi kh thơm lắm thất vọng
387cknm68_,4,bao bì tạm hiệu ứng làm đẹp bóng môi mùi hóa học vá độ bền tạm
38uttd3wbd,2,ko đẹp cho lắm ở trên hình thì nhạt mua r thì đậm ối giồi ôi
397emnacuh,1,mònh đặt shop 2 cây nhưng shop lại giao mình 1 cây nhưng lại lấy tiền 2 cây :) 
3bbn8m3cj5,1,"Son xài chán phèo. Không bám màu, đánh lên môi cứ không ăn, cứ như môi bị ướt á. Mua về bỏ chứ không xài được. Chán. 1 sao an ủi shop"
3c7_9irt_y,4,màu xinh lắm nhưng mà son set vào môi nhanh quá rất lì nha
3eain1ahru,3,màu đỏ tươi vs môi hơi thâm thì ko hợp
3h37ftc6n9,4,hơi bé nhưng vs giá tiền này là ok rồi nha
3huplm88e0,1,Giao hàng quá chậm
3mugylk_nm,1,khá tệ thất vọng chờ rất lâu nhưng sản phẩm kh như mong đợi chất son nước lên môi chưa tán là khô đậm ngay chỗ đó kh tan ra đc
3p4avhkogw,1,Ko hài lòng
3rt80lsukq,1,rất không hài lòng.
3sdzdffwa_,1,rất không hài lòng.
4*****g,4,"Dành cho da:m
Công dụng:m
Mùi hương:b

Mùi hương liệu khá nồng nặc chưa sử dụng lâu dài nên chưa biết chất lượng như thế nào"
4*****h,3,T6c6tc6rgybihv6dx6gv6fx5dc6fv6fx5dbdrhjgdeyygcdda5d
4*****l,4,màu hồng thiên tím hơi khó dùng chất mịn
4*****m,4,mình mua 2 cây tính xìn 1 cây nhg mà màu b02 k thần thánh như mình nghĩ nó màu đỏ hơi ngả cam hơi choé khá kén da còn màu nu03 thì xinh lắm nha tự nhiên xĩu 2 cây đều mua cam hay dâu j đấy thơm lạ
